"","data","rodada","publico","time_man","time_vis"
"6669","2020-08-14","2","0","Vasco da Gama","Sport Recife"
"6670","2020-08-16","3","0","Grêmio","Corinthians"
"6671","2020-08-16","3","0","Coritiba FC","Flamengo"
"6672","2020-08-16","3","0","Palmeiras","Goiás EC"
"6673","2020-08-16","3","0","Atlético-MG","Ceará SC"
"6674","2020-08-16","3","0","Vasco da Gama","São Paulo"
"6675","2020-08-16","3","0","EC Bahia","RB Bragantino"
"6676","2020-08-16","3","0","Fluminense","Internacional"
"6677","2020-08-17","3","0","Atlético-GO","Sport Recife"
"6678","2020-08-17","3","0","Fortaleza","Botafogo"
"6679","2020-08-17","3","0","Santos FC","Athletico-PR"
"6680","2020-08-20","4","0","Flamengo","Grêmio"
"6681","2020-08-20","4","0","RB Bragantino","Fluminense"
"6682","2020-08-20","4","0","Athletico-PR","Palmeiras"
"6683","2020-08-20","4","0","Internacional","Atlético-GO"
"6684","2020-08-20","4","0","Goiás EC","Fortaleza"
"6685","2020-08-20","4","0","Botafogo","Atlético-MG"
"6686","2020-08-20","4","0","Corinthians","Coritiba FC"
"6687","2020-08-21","4","0","Sport Recife","Santos FC"
"6688","2020-08-21","4","0","São Paulo","EC Bahia"
"6689","2020-08-21","4","0","Ceará SC","Vasco da Gama"
"6690","2020-08-22","5","0","Athletico-PR","Fluminense"
"6691","2020-08-23","5","0","Internacional","Atlético-MG"
"6692","2020-08-23","5","0","Goiás EC","Atlético-GO"
"6693","2020-08-23","5","0","Flamengo","Botafogo"
"6694","2020-08-23","5","0","Vasco da Gama","Grêmio"
"6695","2020-08-23","5","0","Palmeiras","Santos FC"
"6696","2020-08-23","5","0","RB Bragantino","Coritiba FC"
"6697","2020-08-24","5","0","Sport Recife","São Paulo"
"6698","2020-08-24","5","0","Ceará SC","EC Bahia"
"6699","2020-08-27","5","0","Corinthians","Fortaleza"
"6700","2020-08-29","6","0","Botafogo","Internacional"
"6701","2020-08-30","6","0","Fluminense","Vasco da Gama"
"6702","2020-08-30","6","0","EC Bahia","Palmeiras"
"6703","2020-08-30","6","0","Fortaleza","RB Bragantino"
"6704","2020-08-30","6","0","São Paulo","Corinthians"
"6705","2020-08-30","6","0","Santos FC","Flamengo"
"6706","2020-08-30","6","0","Coritiba FC","Sport Recife"
"6707","2020-08-30","6","0","Atlético-GO","Ceará SC"
"6708","2020-11-18","6","0","Atlético-MG","Athletico-PR"
"6709","2020-11-30","6","0","Grêmio","Goiás EC"
"6710","2020-09-03","7","0","Ceará SC","Fortaleza"
"6711","2020-09-03","7","0","Goiás EC","Corinthians"
"6712","2020-09-03","7","0","Fluminense","Atlético-GO"
"6713","2020-09-03","7","0","Botafogo","Coritiba FC"
"6714","2020-09-03","7","0","Athletico-PR","RB Bragantino"
"6715","2020-09-03","7","0","EC Bahia","Flamengo"
"6716","2020-09-03","7","0","Palmeiras","Internacional"
"6717","2020-09-03","7","0","Santos FC","Vasco da Gama"
"6718","2020-09-04","7","0","Grêmio","Sport Recife"
"6719","2020-09-04","7","0","Atlético-MG","São Paulo"
"6720","2020-09-05","8","0","Flamengo","Fortaleza"
"6721","2020-09-06","8","0","Corinthians","Botafogo"
"6722","2020-09-06","8","0","Ceará SC","Santos FC"
"6723","2020-09-06","8","0","RB Bragantino","Palmeiras"
"6724","2020-09-06","8","0","São Paulo","Fluminense"
"6725","2020-09-06","8","0","Internacional","EC Bahia"
"6726","2020-09-06","8","0","Vasco da Gama","Athletico-PR"
"6727","2020-09-07","8","0","Atlético-GO","Grêmio"
"6728","2020-09-07","8","0","Sport Recife","Goiás EC"
"6729","2020-09-07","8","0","Coritiba FC","Atlético-MG"
"6730","2020-09-09","9","0","Athletico-PR","Botafogo"
"6731","2020-09-09","9","0","Goiás EC","Coritiba FC"
"6732","2020-09-09","9","0","Fortaleza","Sport Recife"
"6733","2020-09-10","9","0","São Paulo","RB Bragantino"
"6734","2020-09-10","9","0","Fluminense","Flamengo"
"6735","2020-09-10","9","0","Santos FC","Atlético-MG"
"6736","2020-09-11","9","0","Internacional","Ceará SC"
"6737","2020-09-11","9","0","Corinthians","Palmeiras"
"6738","2020-09-11","9","0","EC Bahia","Grêmio"
"6739","2020-09-11","9","0","Vasco da Gama","Atlético-GO"
"6740","2020-09-12","10","0","Athletico-PR","Coritiba FC"
"6741","2020-09-13","10","0","Santos FC","São Paulo"
"6742","2020-09-13","10","0","Fluminense","Corinthians"
"6743","2020-09-13","10","0","Grêmio","Fortaleza"
"6744","2020-09-13","10","0","Ceará SC","Flamengo"
"6745","2020-09-13","10","0","Atlético-MG","RB Bragantino"
"6746","2020-09-13","10","0","Goiás EC","Internacional"
"6747","2020-09-13","10","0","EC Bahia","Atlético-GO"
"6748","2020-09-14","10","0","Palmeiras","Sport Recife"
"6749","2020-09-14","10","0","Botafogo","Vasco da Gama"
"6750","2020-08-27","11","0","São Paulo","Athletico-PR"
"6751","2020-09-17","11","0","Corinthians","EC Bahia"
"6752","2020-09-20","11","0","RB Bragantino","Ceará SC"
"6753","2020-09-20","11","0","Fortaleza","Internacional"
"6754","2020-09-20","11","0","Atlético-GO","Atlético-MG"
"6755","2020-09-20","11","0","Grêmio","Palmeiras"
"6756","2020-09-20","11","0","Coritiba FC","Vasco da Gama"
"6757","2020-09-20","11","0","Botafogo","Santos FC"
"6758","2020-09-21","11","0","Sport Recife","Fluminense"
"6759","2020-10-13","11","0","Flamengo","Goiás EC"
"6760","2020-09-24","12","0","Sport Recife","Corinthians"
"6761","2020-09-27","12","0","Internacional","São Paulo"
"6762","2020-09-27","12","0","Athletico-PR","EC Bahia"
"6763","2020-09-27","12","0","Atlético-MG","Grêmio"
"6764","2020-09-27","12","0","Vasco da Gama","RB Bragantino"
"6765","2020-09-27","12","0","Palmeiras","Flamengo"
"6766","2020-09-27","12","0","Ceará SC","Goiás EC"
"6767","2020-09-27","12","0","Atlético-GO","Botafogo"
"6768","2020-09-28","12","0","Santos FC","Fortaleza"
"6769","2020-09-29","12","0","Fluminense","Coritiba FC"
"6770","2020-10-03","13","0","Grêmio","Internacional"
"6771","2020-10-04","13","0","Palmeiras","Ceará SC"
"6772","2020-10-04","13","0","RB Bragantino","Corinthians"
"6773","2020-10-04","13","0","Botafogo","Fluminense"
"6774","2020-10-04","13","0","Flamengo","Athletico-PR"
"6775","2020-10-04","13","0","Coritiba FC","São Paulo"
"6776","2020-10-04","13","0","EC Bahia","Sport Recife"
"6777","2020-10-04","13","0","Fortaleza","Atlético-GO"
"6778","2020-10-04","13","0","Goiás EC","Santos FC"
"6779","2020-10-05","13","0","Atlético-MG","Vasco da Gama"
"6780","2020-10-08","14","0","Corinthians","Santos FC"
"6781","2020-10-08","14","0","Flamengo","Sport Recife"
"6782","2020-10-08","14","0","Grêmio","Coritiba FC"
"6783","2020-10-08","14","0","EC Bahia","Vasco da Gama"
"6784","2020-10-08","14","0","São Paulo","Atlético-GO"
"6785","2020-10-08","14","0","Goiás EC","Fluminense"
"6786","2020-10-08","14","0","Botafogo","Palmeiras"
"6787","2020-10-08","14","0","Fortaleza","Atlético-MG"
"6788","2020-10-09","14","0","Athletico-PR","Ceará SC"
"6789","2020-10-09","14","0","RB Bragantino","Internacional"
"6790","2020-10-10","15","0","Vasco da Gama","Flamengo"
"6791","2020-10-11","15","0","Palmeiras","São Paulo"
"6792","2020-10-11","15","0","Coritiba FC","Fortaleza"
"6793","2020-10-11","15","0","Atlético-MG","Goiás EC"
"6794","2020-10-11","15","0","Fluminense","EC Bahia"
"6795","2020-10-11","15","0","Santos FC","Grêmio"
"6796","2020-10-11","15","0","Sport Recife","Botafogo"
"6797","2020-10-11","15","0","Atlético-GO","RB Bragantino"
"6798","2020-10-12","15","0","Internacional","Athletico-PR"
"6799","2020-10-12","15","0","Ceará SC","Corinthians"
"6800","2020-10-14","16","0","Palmeiras","Coritiba FC"
"6801","2020-10-15","16","0","Grêmio","Botafogo"
"6802","2020-10-15","16","0","Santos FC","Atlético-GO"
"6803","2020-10-15","16","0","Atlético-MG","Fluminense"
"6804","2020-10-15","16","0","Sport Recife","Internacional"
"6805","2020-10-15","16","0","Athletico-PR","Corinthians"
"6806","2020-10-16","16","0","Flamengo","RB Bragantino"
"6807","2020-10-17","16","0","Goiás EC","EC Bahia"
"6808","2020-11-19","16","0","Vasco da Gama","Fortaleza"
"6809","2020-11-25","16","0","Ceará SC","São Paulo"
"6810","2020-10-18","17","0","Coritiba FC","Santos FC"
"6811","2020-10-18","17","0","Atlético-GO","Athletico-PR"
"6812","2020-10-18","17","0","Fluminense","Ceará SC"
"6813","2020-10-18","17","0","São Paulo","Grêmio"
"6814","2020-10-18","17","0","Corinthians","Flamengo"
"6815","2020-10-18","17","0","Internacional","Vasco da Gama"
"6816","2020-10-19","17","0","Fortaleza","Palmeiras"
"6817","2020-10-19","17","0","RB Bragantino","Sport Recife"
"6818","2020-10-20","17","0","EC Bahia","Atlético-MG"
"6819","2020-10-20","17","0","Botafogo","Goiás EC"
"6820","2020-10-22","18","0","Vasco da Gama","Corinthians"
"6821","2020-10-24","18","0","RB Bragantino","Goiás EC"
"6822","2020-10-25","18","0","Ceará SC","Coritiba FC"
"6823","2020-10-25","18","0","Atlético-MG","Sport Recife"
"6824","2020-10-25","18","0","Fluminense","Santos FC"
"6825","2020-10-25","18","0","Atlético-GO","Palmeiras"
"6826","2020-10-25","18","0","Internacional","Flamengo"
"6827","2020-10-25","18","0","Athletico-PR","Grêmio"
"6828","2020-11-11","18","0","EC Bahia","Fortaleza"
"6829","2020-12-10","18","0","São Paulo","Botafogo"
"6830","2020-10-31","19","0","Botafogo","Ceará SC"
"6831","2020-10-31","19","0","Corinthians","Internacional"
"6832","2020-10-31","19","0","Coritiba FC","Atlético-GO"
"6833","2020-11-01","19","0","Fortaleza","Fluminense"
"6834","2020-11-01","19","0","Flamengo","São Paulo"
"6835","2020-11-01","19","0","Sport Recife","Athletico-PR"
"6836","2020-11-01","19","0","Santos FC","EC Bahia"
"6837","2020-11-02","19","0","Goiás EC","Vasco da Gama"
"6838","2020-11-02","19","0","Palmeiras","Atlético-MG"
"6839","2020-11-03","19","0","Grêmio","RB Bragantino"
"6840","2020-11-07","20","0","Ceará SC","Sport Recife"
"6841","2020-11-07","20","0","Athletico-PR","Fortaleza"
"6842","2020-11-07","20","0","São Paulo","Goiás EC"
"6843","2020-11-08","20","0","Atlético-GO","Corinthians"
"6844","2020-11-08","20","0","Vasco da Gama","Palmeiras"
"6845","2020-11-08","20","0","Internacional","Coritiba FC"
"6846","2020-11-08","20","0","Atlético-MG","Flamengo"
"6847","2020-11-08","20","0","EC Bahia","Botafogo"
"6848","2020-11-08","20","0","RB Bragantino","Santos FC"
"6849","2020-11-09","20","0","Fluminense","Grêmio"
"6850","2020-11-14","21","0","Sport Recife","Vasco da Gama"
"6851","2020-11-14","21","0","Santos FC","Internacional"
"6852","2020-11-14","21","0","Goiás EC","Athletico-PR"
"6853","2020-11-14","21","0","Fortaleza","São Paulo"
"6854","2020-11-14","21","0","Corinthians","Atlético-MG"
"6855","2020-11-14","21","0","Coritiba FC","EC Bahia"
"6856","2020-11-14","21","0","Grêmio","Ceará SC"
"6857","2020-11-15","21","0","Palmeiras","Fluminense"
"6858","2020-11-15","21","0","Flamengo","Atlético-GO"
"6859","2020-11-17","21","0","Botafogo","RB Bragantino"
"6860","2020-11-20","22","0","RB Bragantino","EC Bahia"
"6861","2020-11-21","22","0","Athletico-PR","Santos FC"
"6862","2020-11-21","22","0","Flamengo","Coritiba FC"
"6863","2020-11-22","22","0","Goiás EC","Palmeiras"
"6864","2020-11-22","22","0","São Paulo","Vasco da Gama"
"6865","2020-11-22","22","0","Ceará SC","Atlético-MG"
"6866","2020-11-22","22","0","Internacional","Fluminense"
"6867","2020-11-22","22","0","Botafogo","Fortaleza"
"6868","2020-11-22","22","0","Corinthians","Grêmio"
"6869","2020-11-23","22","0","Sport Recife","Atlético-GO"
"6870","2020-11-26","23","0","Atlético-MG","Botafogo"
"6871","2020-11-26","23","0","Coritiba FC","Corinthians"
"6872","2020-11-26","23","0","Fortaleza","Goiás EC"
"6873","2020-11-28","23","0","Santos FC","Sport Recife"
"6874","2020-11-28","23","0","Palmeiras","Athletico-PR"
"6875","2020-11-28","23","0","EC Bahia","São Paulo"
"6876","2020-11-29","23","0","Atlético-GO","Internacional"
"6877","2020-11-30","23","0","Vasco da Gama","Ceará SC"
"6878","2020-11-30","23","0","Fluminense","RB Bragantino"
"6879","2021-01-29","23","0","Grêmio","Flamengo"
"6880","2020-12-03","24","0","Fortaleza","Corinthians"
"6881","2020-12-05","24","0","Botafogo","Flamengo"
"6882","2020-12-05","24","0","Santos FC","Palmeiras"
"6883","2020-12-05","24","0","Fluminense","Athletico-PR"
"6884","2020-12-05","24","0","EC Bahia","Ceará SC"
